"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.210774500E0,-4.273014221E0,-8.839867401E0,-2.062710571E-1,9.820613726E0
3.220710500E0,-4.229155426E0,-8.882828064E0,-1.613644409E-1,9.839533958E0
3.230645500E0,-4.174369354E0,-8.893755341E0,-2.113604736E-1,9.826948500E0
3.240581500E0,-4.109105072E0,-8.886270905E0,-3.397933960E-1,9.796224509E0
3.250517500E0,-4.074227600E0,-8.850794678E0,-4.339476013E-1,9.753163973E0
3.260452500E0,-4.082161102E0,-8.848699036E0,-4.288581848E-1,9.754354578E0
3.270388500E0,-4.128564606E0,-8.882229309E0,-3.658392334E-1,9.801677486E0
3.280324500E0,-4.165088654E0,-8.945248260E0,-3.032693481E-1,9.872051572E0
3.290260500E0,-4.161945190E0,-8.988807678E0,-2.426454163E-1,9.908548231E0
3.300195500E0,-4.093537445E0,-8.978030090E0,-2.538720703E-1,9.870487533E0
3.310131500E0,-4.025578766E0,-8.967102814E0,-2.995271301E-1,9.833815830E0
3.320067500E0,-3.973038025E0,-8.949140167E0,-3.200344849E-1,9.796660806E0
3.330002500E0,-3.970493317E0,-8.922944641E0,-3.285667419E-1,9.771986203E0
3.339938500E0,-4.016148376E0,-8.916358337E0,-3.381468201E-1,9.784949517E0
3.349874500E0,-4.056714020E0,-8.906778259E0,-3.484753418E-1,9.793317245E0
3.359809500E0,-4.095782776E0,-8.872349854E0,-3.567082214E-1,9.778612848E0
3.369745500E0,-4.113895111E0,-8.842561798E0,-3.477268982E-1,9.758890620E0
3.379681500E0,-4.125720520E0,-8.835676117E0,-3.077600098E-1,9.756303525E0
3.389616500E0,-4.134252777E0,-8.843010864E0,-2.402503967E-1,9.764661153E0
3.399552500E0,-4.163591766E0,-8.843459930E0,-1.758842468E-1,9.776155441E0
3.409488500E0,-4.179009705E0,-8.848100281E0,-1.812730408E-1,9.787025115E0
3.419423500E0,-4.155059509E0,-8.829089813E0,-2.552192688E-1,9.761274678E0
3.429359500E0,-4.140090637E0,-8.823102264E0,-3.489244080E-1,9.752396233E0
3.439295500E0,-4.137695618E0,-8.810378723E0,-4.192781067E-1,9.742642988E0
3.449230500E0,-4.140539703E0,-8.837622070E0,-4.278103638E-1,9.768861479E0
3.459166500E0,-4.155209198E0,-8.878487091E0,-3.978726196E-1,9.810789934E0
3.469102500E0,-4.154011688E0,-8.912765808E0,-3.770658875E-1,9.840497251E0
3.479037500E0,-4.173171844E0,-8.927135925E0,-3.567082214E-1,9.860849853E0
3.488973500E0,-4.196074219E0,-8.915759583E0,-3.640429688E-1,9.860544359E0
3.498909500E0,-4.213288422E0,-8.863069153E0,-3.981719971E-1,9.821625887E0
3.508845500E0,-4.267026672E0,-8.809031525E0,-4.552033997E-1,9.798661294E0
3.518780500E0,-4.308191071E0,-8.741222534E0,-4.703219604E-1,9.756571346E0
3.528716500E0,-4.335434418E0,-8.726702728E0,-4.186793518E-1,9.753287881E0
3.538652500E0,-4.363575897E0,-8.756191406E0,-3.432362366E-1,9.789253989E0
3.548587500E0,-4.371060333E0,-8.802445221E0,-3.200344849E-1,9.833190346E0
3.558523500E0,-4.349205780E0,-8.822353821E0,-3.362008667E-1,9.841877305E0
3.568459500E0,-4.326303406E0,-8.779243469E0,-3.719764709E-1,9.794405727E0
3.578394500E0,-4.315675507E0,-8.732839966E0,-3.993695068E-1,9.749207401E0
3.588330500E0,-4.319866791E0,-8.716074829E0,-3.909869385E-1,9.735711597E0
3.598266750E0,-4.348307648E0,-8.730444946E0,-3.589535522E-1,9.759984427E0
3.608201750E0,-4.364923096E0,-8.783883820E0,-3.189866638E-1,9.813812770E0
3.618137750E0,-4.352049866E0,-8.823401642E0,-3.131488037E-1,9.843313301E0
3.628073750E0,-4.296665039E0,-8.840915222E0,-3.215313721E-1,9.834962880E0
3.638008750E0,-4.240831146E0,-8.823850708E0,-3.243754578E-1,9.795417784E0
3.647944750E0,-4.200265503E0,-8.822353821E0,-3.056643677E-1,9.775969923E0
3.657880750E0,-4.206253052E0,-8.828640747E0,-2.734812927E-1,9.783263985E0
3.667815750E0,-4.252955933E0,-8.827443237E0,-2.987786865E-1,9.803094255E0
3.677751750E0,-4.289929047E0,-8.828640747E0,-3.330574036E-1,9.821370368E0
3.687687750E0,-4.310586090E0,-8.794212341E0,-3.353027344E-1,9.799579127E0
3.697622750E0,-4.293222198E0,-8.786877594E0,-3.236270142E-1,9.784973640E0
3.707558750E0,-4.267176361E0,-8.781039734E0,-2.522254944E-1,9.766220897E0
3.717494750E0,-4.240382080E0,-8.783285065E0,-2.209405518E-1,9.755806037E0
3.727430750E0,-4.239933014E0,-8.785530396E0,-2.151026917E-1,9.757502009E0
3.737365750E0,-4.236490173E0,-8.812923431E0,-2.706372070E-1,9.782060769E0
3.747301750E0,-4.244723053E0,-8.838819580E0,-3.146456909E-1,9.810270500E0
3.757237750E0,-4.256099396E0,-8.868158569E0,-3.231779480E-1,9.841903396E0
3.767172750E0,-4.257296906E0,-8.873247986E0,-3.161425781E-1,9.846778808E0
3.777108750E0,-4.242777100E0,-8.876990204E0,-2.977308655E-1,9.843310229E0
3.787044750E0,-4.233346710E0,-8.868757324E0,-2.740800476E-1,9.831134254E0
3.796979750E0,-4.256997528E0,-8.864865417E0,-2.665956116E-1,9.837628782E0
3.806915750E0,-4.269870758E0,-8.865763550E0,-2.501298523E-1,9.843582912E0
3.816851750E0,-4.258045349E0,-8.861721954E0,-2.338137817E-1,9.834415848E0
3.826786750E0,-4.242178345E0,-8.842262421E0,-2.266287231E-1,9.809844158E0
3.836722750E0,-4.203708344E0,-8.837173004E0,-2.586621094E-1,9.789468659E0
3.846658750E0,-4.187392273E0,-8.807834015E0,-2.706372070E-1,9.756302506E0
3.856593750E0,-4.210594025E0,-8.827892303E0,-2.773731995E-1,9.784565420E0
3.866529750E0,-4.226461029E0,-8.847950592E0,-2.838098145E-1,9.809676372E0
3.876465750E0,-4.225562897E0,-8.844358063E0,-3.146456909E-1,9.806990020E0
3.886400750E0,-4.226910095E0,-8.854087830E0,-3.397933960E-1,9.817183904E0
3.896336750E0,-4.222718811E0,-8.843459930E0,-3.354524231E-1,9.805644600E0
3.906272750E0,-4.218228149E0,-8.822802887E0,-3.158432007E-1,9.784429285E0
3.916207750E0,-4.241579590E0,-8.824299774E0,-3.155438232E-1,9.795857891E0
3.926143750E0,-4.256847839E0,-8.816965027E0,-3.317102051E-1,9.796410438E0
3.936079750E0,-4.271367645E0,-8.812624054E0,-3.429368591E-1,9.799210681E0
3.946014750E0,-4.273612976E0,-8.795110474E0,-3.468287659E-1,9.784581049E0
3.955950750E0,-4.239334259E0,-8.795260162E0,-3.326083374E-1,9.769298060E0
3.965886750E0,-4.223916321E0,-8.807085571E0,-3.243754578E-1,9.772995691E0
3.975822750E0,-4.251309357E0,-8.809480591E0,-3.341052246E-1,9.787349275E0
3.985757750E0,-4.279600525E0,-8.823251953E0,-3.385958862E-1,9.812206829E0
3.995693750E0,-4.311633911E0,-8.826395416E0,-3.423381042E-1,9.829172824E0
4.005629750E0,-4.316573639E0,-8.818162537E0,-3.622467041E-1,9.824663922E0
4.015564750E0,-4.300556946E0,-8.803642731E0,-3.872447205E-1,9.805553215E0
4.025500750E0,-4.285288696E0,-8.793164520E0,-3.841012573E-1,9.789329664E0
4.035436750E0,-4.268224182E0,-8.796307983E0,-3.794609070E-1,9.784516462E0
4.045371750E0,-4.262536011E0,-8.803642731E0,-3.614982605E-1,9.787952777E0
4.055307750E0,-4.280498657E0,-8.825646973E0,-3.384461975E-1,9.814747020E0
4.065243750E0,-4.283342743E0,-8.809630280E0,-3.412902832E-1,9.801688108E0
4.075178750E0,-4.279750214E0,-8.805438995E0,-3.583547974E-1,9.796960547E0
4.085114750E0,-4.275409241E0,-8.809181213E0,-3.573069763E-1,9.798390996E0
4.095050750E0,-4.275409241E0,-8.782237244E0,-3.511697388E-1,9.773951881E0
4.104985750E0,-4.300856323E0,-8.763077087E0,-3.432362366E-1,9.767635142E0
4.114921750E0,-4.347708893E0,-8.773405609E0,-3.311114502E-1,9.797185994E0
4.124857750E0,-4.369563446E0,-8.774303741E0,-3.367996216E-1,9.807901144E0
4.134792750E0,-4.362827454E0,-8.809330902E0,-3.261717224E-1,9.835901704E0
4.144728750E0,-4.321213989E0,-8.837921448E0,-3.251239014E-1,9.843142354E0
4.154664750E0,-4.282743988E0,-8.850644989E0,-3.356021118E-1,9.838111687E0
4.164599750E0,-4.240382080E0,-8.848100281E0,-3.544628906E-1,9.818114010E0
4.174535750E0,-4.256249084E0,-8.805438995E0,-3.597019958E-1,9.786766458E0
4.184471750E0,-4.303550720E0,-8.760382690E0,-3.558100891E-1,9.766854893E0
4.194407750E0,-4.357887726E0,-8.752748566E0,-3.318598938E-1,9.783247103E0
4.204342750E0,-4.353846130E0,-8.757089539E0,-3.106040955E-1,9.784634291E0
4.214278750E0,-4.312232666E0,-8.759484558E0,-3.308120728E-1,9.768999791E0
4.224214750E0,-4.285139008E0,-8.769214325E0,-3.917353821E-1,9.768059828E0
4.234149750E0,-4.266577606E0,-8.801098022E0,-3.899391174E-1,9.788516915E0
4.244085750E0,-4.261188812E0,-8.806786194E0,-3.359014893E-1,9.789282046E0
4.254021750E0,-4.287983093E0,-8.815318451E0,-3.373983765E-1,9.808693902E0
4.263956750E0,-4.285737762E0,-8.829089813E0,-3.492237854E-1,9.820505707E0
4.273892750E0,-4.251159668E0,-8.821306000E0,-3.543132019E-1,9.798639493E0
4.283828750E0,-4.248465271E0,-8.823850708E0,-3.595523071E-1,9.799952874E0
4.293763750E0,-4.237238617E0,-8.813372498E0,-3.665876770E-1,9.785913979E0
4.303699750E0,-4.246669006E0,-8.809330902E0,-3.882925415E-1,9.787199788E0
4.313635750E0,-4.277953949E0,-8.825347595E0,-3.900888062E-1,9.815284990E0
4.323570750E0,-4.302652588E0,-8.824299774E0,-3.508703613E-1,9.823654911E0
4.333506750E0,-4.314328308E0,-8.811875610E0,-2.948867798E-1,9.815780088E0
4.343442750E0,-4.295617218E0,-8.796457672E0,-2.739303589E-1,9.793111492E0
4.353377750E0,-4.265679474E0,-8.807534637E0,-3.013233948E-1,9.790785645E0
4.363313750E0,-4.240082703E0,-8.810827789E0,-3.625460815E-1,9.784703742E0
4.373249750E0,-4.221670990E0,-8.799750824E0,-4.337979126E-1,9.769662284E0
4.383184750E0,-4.236340485E0,-8.786578217E0,-4.502636719E-1,9.764900144E0
4.393120750E0,-4.251009979E0,-8.777746582E0,-4.138893127E-1,9.761722454E0
4.403056750E0,-4.273014221E0,-8.782237244E0,-3.369493103E-1,9.772403818E0
4.412992750E0,-4.273612976E0,-8.799601135E0,-2.824626160E-1,9.786548582E0
4.422927750E0,-4.260590057E0,-8.820557556E0,-2.802172852E-1,9.799662492E0
4.432863750E0,-4.244273987E0,-8.825497284E0,-3.317102051E-1,9.798637438E0
4.442799750E0,-4.234843597E0,-8.815019073E0,-3.941304016E-1,9.787430732E0
4.452734750E0,-4.244872742E0,-8.799601135E0,-4.390370178E-1,9.779809724E0
4.462670750E0,-4.252357178E0,-8.800050201E0,-4.248165894E-1,9.782836718E0
4.472606750E0,-4.240232391E0,-8.808582458E0,-3.670367432E-1,9.782914271E0
4.482541750E0,-4.212390289E0,-8.832382965E0,-3.204835510E-1,9.790706333E0
4.492477750E0,-4.201013947E0,-8.839418335E0,-3.180885315E-1,9.792089409E0
4.502413750E0,-4.218527527E0,-8.852441254E0,-3.526666260E-1,9.812546275E0
4.512348750E0,-4.223467255E0,-8.856482849E0,-3.903881836E-1,9.819743736E0
4.522284750E0,-4.229754181E0,-8.838370514E0,-4.140390015E-1,9.807091417E0
4.532220750E0,-4.231700134E0,-8.815019073E0,-4.004173279E-1,9.786326243E0
4.542155750E0,-4.238436127E0,-8.807384949E0,-3.724255371E-1,9.781261228E0
4.552091750E0,-4.247716827E0,-8.809031525E0,-3.188369751E-1,9.784875659E0
4.562027750E0,-4.249962158E0,-8.811725922E0,-2.989283752E-1,9.787647840E0
4.571962750E0,-4.243226166E0,-8.804391174E0,-3.052153015E-1,9.778314202E0
4.581898750E0,-4.239633636E0,-8.790619812E0,-3.360511780E-1,9.765368423E0
4.591834792E0,-4.252207489E0,-8.812474365E0,-3.791615295E-1,9.792075185E0
4.601769792E0,-4.252207489E0,-8.819060669E0,-3.903881836E-1,9.798443884E0
4.611705792E0,-4.240831146E0,-8.809480591E0,-3.656895447E-1,9.783932028E0
4.621641792E0,-4.244573364E0,-8.809929657E0,-3.472778320E-1,9.785288217E0
4.631576792E0,-4.255650330E0,-8.816965027E0,-3.405418396E-1,9.796193177E0
4.641512792E0,-4.276157684E0,-8.836723938E0,-3.502716064E-1,9.823232904E0
4.651448792E0,-4.296665039E0,-8.849746857E0,-3.688330078E-1,9.844561325E0
4.661384792E0,-4.310286713E0,-8.858728180E0,-3.724255371E-1,9.858718846E0
4.671319792E0,-4.284390564E0,-8.836873627E0,-3.420387268E-1,9.826664159E0
4.681255792E0,-4.239933014E0,-8.815617828E0,-3.176394653E-1,9.787392119E0
4.691191792E0,-4.204157410E0,-8.782835999E0,-2.920426941E-1,9.741582861E0
4.701126792E0,-4.210594025E0,-8.768765259E0,-3.037184143E-1,9.732039410E0
4.711062792E0,-4.266427917E0,-8.793763275E0,-3.534150696E-1,9.780469412E0
4.720998792E0,-4.290378113E0,-8.820108490E0,-4.162843323E-1,9.817074451E0
4.730933792E0,-4.271367645E0,-8.805738373E0,-4.562512207E-1,9.797641299E0
4.740869792E0,-4.260140991E0,-8.801098022E0,-4.511618042E-1,9.788343815E0
4.750805792E0,-4.262236633E0,-8.818312225E0,-3.761677551E-1,9.801570986E0
4.760740792E0,-4.262835388E0,-8.835376740E0,-2.912942505E-1,9.814300791E0
4.770676792E0,-4.258943481E0,-8.830586700E0,-2.775228882E-1,9.807898858E0
4.780612792E0,-4.226011963E0,-8.832532654E0,-3.210823059E-1,9.796729252E0
4.790547792E0,-4.204157410E0,-8.834029541E0,-3.836521912E-1,9.790924699E0
4.800483792E0,-4.205055542E0,-8.842711487E0,-4.058061218E-1,9.800036590E0
4.810419792E0,-4.208797760E0,-8.855734406E0,-3.939807129E-1,9.812911456E0
4.820354792E0,-4.213288422E0,-8.870403900E0,-3.573069763E-1,9.826674562E0
4.830290792E0,-4.215533752E0,-8.879235535E0,-3.076103210E-1,9.833929663E0
4.840226792E0,-4.212390289E0,-8.871900787E0,-2.603086853E-1,9.824592416E0
4.850162792E0,-4.231251068E0,-8.862021332E0,-2.127076721E-1,9.822634689E0
4.860097792E0,-4.224066010E0,-8.846753082E0,-2.243833923E-1,9.806024763E0
4.870033792E0,-4.214635620E0,-8.837173004E0,-2.811154175E-1,9.794784632E0
4.879969792E0,-4.223467255E0,-8.829089813E0,-3.384461975E-1,9.793112294E0
4.889904792E0,-4.229754181E0,-8.837023315E0,-3.634442139E-1,9.803871338E0
4.899840792E0,-4.256847839E0,-8.835825806E0,-3.320095825E-1,9.813399083E0
4.909776792E0,-4.249363403E0,-8.837622070E0,-2.773731995E-1,9.810075896E0
4.919711792E0,-4.229604492E0,-8.831335144E0,-2.360591125E-1,9.794782207E0
4.929647792E0,-4.221072235E0,-8.824000397E0,-2.354603577E-1,9.784471135E0
4.939583792E0,-4.226161652E0,-8.810079346E0,-2.621049500E-1,9.774796130E0
4.949518792E0,-4.254901886E0,-8.810378723E0,-3.134481812E-1,9.789035349E0
4.959454792E0,-4.267176361E0,-8.827742615E0,-3.365002441E-1,9.810762773E0
4.969390792E0,-4.275109863E0,-8.819958801E0,-3.200344849E-1,9.806664044E0
4.979325792E0,-4.261188812E0,-8.813372498E0,-2.980302429E-1,9.793982178E0
4.989261792E0,-4.246818695E0,-8.813671875E0,-2.630030823E-1,9.787004218E0
4.999197792E0,-4.254303131E0,-8.795858917E0,-2.490820312E-1,9.773856510E0
5.009132792E0,-4.273762665E0,-8.808881836E0,-2.481838989E-1,9.794030925E0
5.019068792E0,-4.307742004E0,-8.814420319E0,-2.710862732E-1,9.814485952E0
5.029004792E0,-4.333488464E0,-8.818761292E0,-2.911445618E-1,9.830281692E0
5.038939792E0,-4.333039398E0,-8.819360046E0,-3.210823059E-1,9.831553077E0
5.048875792E0,-4.300856323E0,-8.825048218E0,-3.251239014E-1,9.822654769E0
5.058811792E0,-4.249213715E0,-8.822503510E0,-3.109034729E-1,9.797399978E0
5.068747792E0,-4.224215698E0,-8.817713470E0,-3.088078308E-1,9.782199721E0
5.078682792E0,-4.230802002E0,-8.832233276E0,-3.240760803E-1,9.798625186E0
5.088618792E0,-4.252656555E0,-8.820707245E0,-3.147953796E-1,9.797400686E0
5.098554792E0,-4.275409241E0,-8.825796661E0,-2.902464294E-1,9.811118890E0
5.108489792E0,-4.291575623E0,-8.828790436E0,-2.766247559E-1,9.820472654E0
5.118425792E0,-4.273163910E0,-8.830287323E0,-2.957849121E-1,9.814346271E0
5.128361792E0,-4.246968384E0,-8.838071136E0,-3.188369751E-1,9.810703282E0
5.138296792E0,-4.203708344E0,-8.829688568E0,-3.517684937E-1,9.785617258E0
5.148232792E0,-4.198020172E0,-8.800648956E0,-3.619473267E-1,9.757346016E0
5.158168792E0,-4.254602509E0,-8.805738373E0,-3.317102051E-1,9.785330983E0
5.168103792E0,-4.296964417E0,-8.835975494E0,-3.023712158E-1,9.830045498E0
5.178039792E0,-4.306993561E0,-8.865763550E0,-2.634521484E-1,9.860089446E0
5.187975792E0,-4.270619202E0,-8.865314484E0,-2.634521484E-1,9.843850684E0
5.197910792E0,-4.201463013E0,-8.819958801E0,-3.203338623E-1,9.774793015E0
5.207846792E0,-4.158202972E0,-8.778794403E0,-3.700305176E-1,9.720843879E0
5.217782792E0,-4.197870483E0,-8.787775726E0,-4.138893127E-1,9.747739388E0
5.227717792E0,-4.275109863E0,-8.818012848E0,-3.999682617E-1,9.807848364E0
5.237653792E0,-4.324507141E0,-8.834628296E0,-3.552113342E-1,9.842672108E0
5.247589792E0,-4.305047607E0,-8.794661407E0,-3.183879089E-1,9.796982956E0
5.257524792E0,-4.258195038E0,-8.762478333E0,-3.004252625E-1,9.746974241E0
5.267460792E0,-4.222419434E0,-8.762178955E0,-3.183879089E-1,9.731699583E0
5.277396792E0,-4.243974609E0,-8.774154053E0,-3.370989990E-1,9.752473305E0
5.287332792E0,-4.280049591E0,-8.819060669E0,-3.796105957E-1,9.810135564E0
5.297267792E0,-4.299060059E0,-8.843010864E0,-3.867956543E-1,9.840242345E0
5.307203792E0,-4.292473755E0,-8.859027557E0,-3.796105957E-1,9.851487421E0
5.317139792E0,-4.281546478E0,-8.856632538E0,-3.617976379E-1,9.843905611E0
5.327074792E0,-4.264332275E0,-8.842412109E0,-3.402424622E-1,9.822858372E0
5.337010792E0,-4.257745972E0,-8.835975494E0,-3.086581421E-1,9.813161241E0
5.346946792E0,-4.247118073E0,-8.827742615E0,-2.841091919E-1,9.800396402E0
5.356881792E0,-4.235292664E0,-8.865913239E0,-2.779719543E-1,9.829516260E0
5.366817792E0,-4.219425659E0,-8.867410126E0,-2.857557678E-1,9.824264430E0
5.376753792E0,-4.208648071E0,-8.829239502E0,-3.152444458E-1,9.786090528E0
5.386688792E0,-4.220623169E0,-8.802445221E0,-3.399430847E-1,9.767920101E0
5.396624792E0,-4.259093170E0,-8.774453430E0,-3.336561584E-1,9.759212779E0
5.406560792E0,-4.309388580E0,-8.784482574E0,-3.068618774E-1,9.789388553E0
5.416495792E0,-4.316124573E0,-8.803193665E0,-2.658471680E-1,9.807947020E0
5.426431792E0,-4.302502899E0,-8.814270630E0,-2.456391907E-1,9.811383009E0
5.436367792E0,-4.255500641E0,-8.808283081E0,-2.794688416E-1,9.786380300E0
5.446302792E0,-4.237537994E0,-8.787925415E0,-3.107537842E-1,9.761195074E0
5.456238792E0,-4.251608734E0,-8.777447205E0,-3.372486877E-1,9.758764929E0
5.466174792E0,-4.285588074E0,-8.769813080E0,-3.544628906E-1,9.767370707E0
5.476109792E0,-4.316573639E0,-8.778195648E0,-3.330574036E-1,9.787770637E0
5.486045792E0,-4.307742004E0,-8.813971252E0,-3.079096985E-1,9.815168811E0
5.495981792E0,-4.276606750E0,-8.847501526E0,-3.168910217E-1,9.831992091E0
5.505917792E0,-4.230203247E0,-8.854237518E0,-3.463796997E-1,9.818967381E0
5.515852792E0,-4.212989044E0,-8.848100281E0,-3.580554199E-1,9.806444766E0
5.525788792E0,-4.237837372E0,-8.828341370E0,-3.625460815E-1,9.799505936E0
5.535724792E0,-4.250560913E0,-8.808732147E0,-3.570075989E-1,9.787159166E0
5.545659792E0,-4.276157684E0,-8.804840240E0,-3.357518005E-1,9.794052556E0
5.555595792E0,-4.297712860E0,-8.830586700E0,-3.376977539E-1,9.826679860E0
5.565531792E0,-4.288282471E0,-8.841064911E0,-3.363505554E-1,9.831934042E0
5.575466792E0,-4.262536011E0,-8.831035767E0,-3.460803223E-1,9.812042476E0
5.585402792E0,-4.245621185E0,-8.815617828E0,-3.348536682E-1,9.790431243E0
5.595338750E0,-4.234095154E0,-8.801397400E0,-3.570075989E-1,9.773413548E0
5.605273750E0,-4.234394531E0,-8.814120941E0,-3.469784546E-1,9.784642000E0
5.615209750E0,-4.235442352E0,-8.818910980E0,-3.287164307E-1,9.788780174E0
5.625145750E0,-4.233047333E0,-8.828640747E0,-3.240760803E-1,9.796357102E0
5.635080750E0,-4.213138733E0,-8.848998413E0,-3.213816833E-1,9.806049005E0
5.645016750E0,-4.209546204E0,-8.845854950E0,-3.152444458E-1,9.801469691E0
5.654952750E0,-4.212539978E0,-8.818012848E0,-3.052153015E-1,9.777320698E0
5.664887750E0,-4.217330017E0,-8.803043976E0,-3.125500488E-1,9.766122222E0
5.674823750E0,-4.227508850E0,-8.816366272E0,-3.050656128E-1,9.782290649E0
5.684759750E0,-4.242178345E0,-8.846753082E0,-3.162922668E-1,9.816371937E0
5.694695750E0,-4.267475739E0,-8.871601410E0,-3.201841736E-1,9.849831403E0
5.704630750E0,-4.266727295E0,-8.877588959E0,-3.359014893E-1,9.855423752E0
5.714566750E0,-4.225862274E0,-8.863368530E0,-3.477268982E-1,9.825381807E0
5.724502750E0,-4.200415192E0,-8.826844482E0,-3.405418396E-1,9.781239188E0
5.734437750E0,-4.197421417E0,-8.796457672E0,-3.272195435E-1,9.752081150E0
5.744373750E0,-4.246519318E0,-8.799451447E0,-3.230282593E-1,9.775869237E0
5.754309750E0,-4.319118347E0,-8.818162537E0,-3.378474426E-1,9.824912962E0
5.764244750E0,-4.343667297E0,-8.816066895E0,-3.670367432E-1,9.834896901E0
5.774180750E0,-4.299509125E0,-8.778944092E0,-3.896397400E-1,9.783018819E0
5.784116750E0,-4.240082703E0,-8.762777710E0,-3.643423462E-1,9.741525541E0
5.794051750E0,-4.196672974E0,-8.780890045E0,-3.118016052E-1,9.737212860E0
5.803987750E0,-4.212989044E0,-8.835526428E0,-2.947370911E-1,9.792991060E0
5.813923750E0,-4.240082703E0,-8.869206390E0,-3.225791931E-1,9.835912802E0
5.823858750E0,-4.248764648E0,-8.867260437E0,-3.579057312E-1,9.839126242E0
5.833794750E0,-4.244872742E0,-8.852291565E0,-4.035607910E-1,9.825725004E0
5.843730750E0,-4.213438110E0,-8.844507751E0,-4.077520752E-1,9.805337313E0
5.853665750E0,-4.186793518E0,-8.849148102E0,-3.682342529E-1,9.796543194E0
5.863601750E0,-4.174668732E0,-8.851992188E0,-3.124003601E-1,9.791997686E0
5.873537750E0,-4.216132507E0,-8.856782227E0,-2.556683350E-1,9.812427377E0
5.883472750E0,-4.240232391E0,-8.869206390E0,-2.215393066E-1,9.833182211E0
5.893408750E0,-4.251009979E0,-8.863967285E0,-2.317181396E-1,9.833346082E0
5.903344750E0,-4.227808228E0,-8.825646973E0,-2.698887634E-1,9.789752134E0
5.913280750E0,-4.225712585E0,-8.793164520E0,-3.254232788E-1,9.761264746E0
5.923215750E0,-4.241280212E0,-8.794811096E0,-3.450325012E-1,9.770169266E0
5.933151750E0,-4.268822937E0,-8.818312225E0,-3.071612549E-1,9.802031820E0
5.943087750E0,-4.303999786E0,-8.841963043E0,-2.743794250E-1,9.837683096E0
5.953022750E0,-4.291276245E0,-8.845405884E0,-2.484832764E-1,9.834531051E0
5.962958750E0,-4.280199280E0,-8.818162537E0,-2.604583740E-1,9.805505339E0
5.972894750E0,-4.279151459E0,-8.800050201E0,-3.159928894E-1,9.790396941E0
5.982829750E0,-4.297114105E0,-8.782237244E0,-3.646417236E-1,9.783958515E0
5.992765750E0,-4.309987335E0,-8.791218567E0,-3.731739807E-1,9.797998446E0
6.002701750E0,-4.313879242E0,-8.815168762E0,-3.586541748E-1,9.820661242E0
6.012636750E0,-4.286186829E0,-8.822353821E0,-3.495231628E-1,9.814656943E0
6.022572750E0,-4.250860291E0,-8.818162537E0,-3.600013733E-1,9.795887133E0
6.032508750E0,-4.252357178E0,-8.815318451E0,-3.484753418E-1,9.793559926E0
6.042443750E0,-4.257596283E0,-8.792565765E0,-3.336561584E-1,9.774848606E0
6.052379750E0,-4.263583832E0,-8.779393158E0,-3.237767029E-1,9.765281494E0
6.062315750E0,-4.274211731E0,-8.769214325E0,-3.086581421E-1,9.760290756E0
6.072250750E0,-4.308490448E0,-8.759185181E0,-3.103047180E-1,9.766406913E0
