"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.149995500E0,3.221301270E-1,9.543554077E0,4.568499756E-1,9.559911304E0
3.159932500E0,3.603007507E-1,9.658215637E0,4.556524658E-1,9.675668716E0
3.169870500E0,3.356021118E-1,9.774074707E0,4.929249573E-1,9.792248984E0
3.179807500E0,3.079096985E-1,9.879455566E0,5.065466309E-1,9.897223861E0
3.189744500E0,2.451901245E-1,9.959089966E0,4.647834778E-1,9.972944140E0
3.199682500E0,1.493893433E-1,9.992919617E0,3.803590393E-1,1.000127155E1
3.209619500E0,9.400451660E-2,9.973460083E0,3.004252625E-1,9.978426640E0
3.219557500E0,9.295669556E-2,9.911488953E0,2.204914856E-1,9.914376970E0
3.229494500E0,1.222956848E-1,9.805509338E0,1.535806274E-1,9.807474529E0
3.239431500E0,1.559756470E-1,9.721533966E0,1.604663086E-1,9.724109239E0
3.249369500E0,2.276765442E-1,9.691895599E0,2.392025757E-1,9.697520033E0
3.259306500E0,2.526745605E-1,9.698481903E0,3.495231628E-1,9.708066857E0
3.269244500E0,2.233355713E-1,9.724527740E0,4.435276794E-1,9.737198537E0
3.279181500E0,2.173480225E-1,9.764344940E0,4.697232056E-1,9.778052575E0
3.289118500E0,2.318678284E-1,9.810598755E0,4.625381470E-1,9.824232904E0
3.299056500E0,2.276765442E-1,9.858948212E0,4.493655396E-1,9.871809654E0
3.308993500E0,2.240840149E-1,9.909992065E0,4.436773682E-1,9.922449596E0
3.318931500E0,2.011816406E-1,9.916877747E0,4.254153442E-1,9.928036891E0
3.328868500E0,1.930984497E-1,9.879605255E0,3.860472107E-1,9.889030259E0
3.338805500E0,1.695973206E-1,9.823471985E0,3.347039795E-1,9.830635373E0
3.348743500E0,1.835183716E-1,9.774523773E0,3.059637451E-1,9.781033064E0
3.358680500E0,2.267784119E-1,9.715546417E0,3.287164307E-1,9.723750569E0
3.368618500E0,2.392025757E-1,9.692494354E0,3.544628906E-1,9.701922934E0
3.378555500E0,2.730322266E-1,9.703271942E0,3.730242920E-1,9.714277127E0
3.388493500E0,3.095562744E-1,9.737400970E0,4.242178345E-1,9.751551852E0
3.398430500E0,2.812651062E-1,9.742490387E0,4.674778748E-1,9.757754074E0
3.408367500E0,2.146536255E-1,9.735455017E0,5.075944519E-1,9.751041621E0
3.418305500E0,1.468446350E-1,9.716444550E0,5.312452698E-1,9.732064507E0
3.428242500E0,1.261875916E-1,9.693991241E0,5.324427795E-1,9.709422476E0
3.438180500E0,9.894424438E-2,9.669891357E0,5.126838684E-1,9.683978190E0
3.448117500E0,6.391708374E-2,9.639354858E0,4.818479919E-1,9.651602197E0
3.458054500E0,2.619552612E-2,9.667196960E0,4.575984192E-1,9.678056602E0
3.467992500E0,-1.272354126E-2,9.722132721E0,4.451742554E-1,9.732327915E0
3.477929500E0,-2.305206299E-2,9.789941711E0,4.306544495E-1,9.799436380E0
3.487867500E0,-4.790039062E-3,9.833950195E0,4.068539429E-1,9.842364021E0
3.497804500E0,-1.796264648E-3,9.834848328E0,3.923341370E-1,9.842670925E0
3.507741500E0,3.442840576E-3,9.794881439E0,4.192781067E-1,9.803851712E0
3.517679500E0,5.239105225E-3,9.762099609E0,4.472698975E-1,9.772341920E0
3.527616500E0,1.945953369E-3,9.750723267E0,4.498146057E-1,9.761093237E0
3.537554500E0,-2.754272461E-2,9.736053772E0,4.128414917E-1,9.744841700E0
3.547491500E0,-7.035369873E-2,9.755363617E0,3.721261597E-1,9.762712063E0
3.557429500E0,-9.669891357E-2,9.767787781E0,3.570075989E-1,9.774788143E0
3.567366500E0,-3.487747192E-2,9.831106110E0,3.574566650E-1,9.837664308E0
3.577303500E0,1.496887207E-3,9.823471985E0,3.844006348E-1,9.830990180E0
3.587241500E0,1.122665405E-2,9.805509338E0,4.296066284E-1,9.814922378E0
3.597178500E0,1.152603149E-2,9.799521790E0,4.751119995E-1,9.811039270E0
3.607116500E0,1.227447510E-2,9.779014435E0,4.496649170E-1,9.789355061E0
3.617053500E0,5.119354248E-2,9.747729492E0,4.056564331E-1,9.756300947E0
3.626990500E0,2.160008240E-1,9.728719025E0,3.426374817E-1,9.737146947E0
3.636928500E0,2.796185303E-1,9.770332489E0,3.248245239E-1,9.779728751E0
3.646865500E0,1.595681763E-1,9.732760620E0,3.353027344E-1,9.739841848E0
3.656803500E0,2.430944824E-1,9.731413422E0,3.595523071E-1,9.741087207E0
3.666740500E0,2.600093079E-1,9.728569336E0,4.001179504E-1,9.740264911E0
3.676677500E0,2.942880249E-1,9.743987274E0,3.631448364E-1,9.755191829E0
3.686615500E0,3.682342529E-1,9.810598755E0,2.999761963E-1,9.822088887E0
3.696552500E0,4.092489624E-1,9.838590546E0,2.755769348E-1,9.850953826E0
3.706490500E0,4.411326599E-1,9.840835876E0,2.823129272E-1,9.854762775E0
3.716427500E0,4.183799744E-1,9.811496887E0,3.356021118E-1,9.826145824E0
3.726365500E0,3.661386108E-1,9.756561127E0,3.594026184E-1,9.770041594E0
3.736302500E0,2.932402039E-1,9.692344666E0,3.393443298E-1,9.702715574E0
3.746239500E0,2.421963501E-1,9.667047272E0,2.999761963E-1,9.674732438E0
3.756177500E0,2.540217590E-1,9.701026611E0,3.053649902E-1,9.709155069E0
3.766114500E0,3.076103210E-1,9.760752411E0,3.350033569E-1,9.771342742E0
3.776052500E0,3.258723450E-1,9.811047821E0,3.574566650E-1,9.822964288E0
3.785989500E0,2.959346008E-1,9.827064514E0,3.231779480E-1,9.836829684E0
3.795926500E0,2.427951050E-1,9.806257782E0,3.182382202E-1,9.814423911E0
3.805864500E0,2.128573608E-1,9.768386536E0,3.456312561E-1,9.776816697E0
3.815801500E0,2.019300842E-1,9.784552917E0,3.558100891E-1,9.793102285E0
3.825739500E0,1.692979431E-1,9.802665253E0,3.827540588E-1,9.811595615E0
3.835676500E0,1.562750244E-1,9.835596771E0,3.761677551E-1,9.844028033E0
3.845614500E0,1.649569702E-1,9.845775604E0,3.806584167E-1,9.854512108E0
3.855551500E0,1.562750244E-1,9.806856537E0,3.712280273E-1,9.815124414E0
3.865488500E0,1.561253357E-1,9.790241089E0,3.520678711E-1,9.797813403E0
3.875426500E0,1.567240906E-1,9.775870972E0,3.505709839E-1,9.783410229E0
3.885363500E0,1.694476318E-1,9.771230621E0,3.847000122E-1,9.780268629E0
3.895301500E0,1.775308228E-1,9.776469727E0,4.257147217E-1,9.787344407E0
3.905238500E0,1.565744019E-1,9.780211945E0,4.608915710E-1,9.792317512E0
3.915175500E0,1.501377869E-1,9.768386536E0,4.544549561E-1,9.780104609E0
3.925113500E0,1.743873596E-1,9.762398987E0,4.116439819E-1,9.772629927E0
3.935050500E0,2.136058044E-1,9.730814667E0,3.960763550E-1,9.741214401E0
3.944988500E0,2.411485291E-1,9.704469452E0,4.334985352E-1,9.717139545E0
3.954925500E0,2.314187622E-1,9.711953888E0,4.936734009E-1,9.727246085E0
3.964863500E0,1.839674377E-1,9.733509064E0,5.433700562E-1,9.750399670E0
3.974800500E0,1.219963074E-1,9.769883423E0,5.447172546E-1,9.785817395E0
3.984737500E0,1.116677856E-1,9.783355408E0,4.924758911E-1,9.796379190E0
3.994675500E0,1.308279419E-1,9.779164124E0,4.511618042E-1,9.790439923E0
4.004612500E0,1.764830017E-1,9.768236847E0,4.421804810E-1,9.779832357E0
4.014550500E0,2.061213684E-1,9.756860504E0,4.348457336E-1,9.768720680E0
4.024487500E0,2.028282166E-1,9.744586029E0,4.306544495E-1,9.756206200E0
4.034425500E0,1.818717957E-1,9.736203461E0,4.317022705E-1,9.747466442E0
4.044362500E0,1.547781372E-1,9.732610931E0,4.198768616E-1,9.742893225E0
4.054299500E0,1.559756470E-1,9.727820892E0,4.138893127E-1,9.737871024E0
4.064237500E0,1.820214844E-1,9.718240814E0,4.327500916E-1,9.729573936E0
4.074174500E0,2.025288391E-1,9.712253265E0,4.825964355E-1,9.726344675E0
4.084112500E0,1.889071655E-1,9.721983032E0,5.291496277E-1,9.738205139E0
4.094049500E0,1.601669312E-1,9.738897858E0,5.529501343E-1,9.755897641E0
4.103986500E0,1.200503540E-1,9.759405212E0,5.408253479E-1,9.775116073E0
4.113924500E0,9.654922485E-2,9.782157898E0,4.893324280E-1,9.794865038E0
4.123861500E0,1.091230774E-1,9.779313812E0,4.312532043E-1,9.789426225E0
4.133799500E0,1.245410156E-1,9.763297119E0,4.198768616E-1,9.773115045E0
4.143736500E0,1.547781372E-1,9.767039337E0,4.282594299E-1,9.777648993E0
4.153674500E0,1.526824951E-1,9.790091400E0,4.692741394E-1,9.802521093E0
4.163611500E0,1.368154907E-1,9.794731750E0,4.923262024E-1,9.808051470E0
4.173548500E0,1.321751404E-1,9.793384552E0,4.915777588E-1,9.806604914E0
4.183486500E0,1.444496155E-1,9.770631866E0,5.017565918E-1,9.784573186E0
4.193423500E0,1.243913269E-1,9.781708832E0,5.122348022E-1,9.795901457E0
4.203361500E0,1.013392639E-1,9.781559143E0,5.297483826E-1,9.796417828E0
4.213298500E0,2.109114075E-1,9.831555176E0,5.159770203E-1,9.847344469E0
4.223236500E0,2.073188782E-1,9.825118561E0,4.787045288E-1,9.838957967E0
4.233173500E0,2.134561157E-1,9.802964630E0,4.345463562E-1,9.814912612E0
4.243110500E0,2.483335876E-1,9.794432373E0,4.159849548E-1,9.806407016E0
4.253048500E0,2.308200073E-1,9.773176575E0,4.432283020E-1,9.785944490E0
4.262985500E0,1.963916016E-1,9.765841827E0,5.183720398E-1,9.781561523E0
4.272923500E0,1.505868530E-1,9.760902100E0,5.703140259E-1,9.778708723E0
4.282860500E0,1.215472412E-1,9.774523773E0,5.939648438E-1,9.793308070E0
4.292798500E0,1.429527283E-1,9.790540466E0,5.643264771E-1,9.807832711E0
4.302735500E0,1.520837402E-1,9.756710815E0,4.957690430E-1,9.770482196E0
4.312672500E0,1.634600830E-1,9.692793732E0,4.514611816E-1,9.704678600E0
4.322610500E0,2.182461548E-1,9.664502563E0,4.435276794E-1,9.677135836E0
4.332547500E0,2.396516418E-1,9.648635559E0,4.638853455E-1,9.662752748E0
4.342485500E0,2.453398132E-1,9.686357117E0,4.816983032E-1,9.701429744E0
4.352422500E0,2.414479065E-1,9.721683655E0,5.101391602E-1,9.738052790E0
4.362360500E0,2.435435486E-1,9.741143188E0,5.095404053E-1,9.757500474E0
4.372297500E0,2.673440552E-1,9.748477936E0,4.760101318E-1,9.763753405E0
4.382234500E0,2.947370911E-1,9.758058014E0,4.415817261E-1,9.772489989E0
4.392172500E0,3.450325012E-1,9.762398987E0,4.396357727E-1,9.778382331E0
4.402109500E0,4.090992737E-1,9.754465485E0,4.674778748E-1,9.774226039E0
4.412047500E0,4.245172119E-1,9.750124512E0,5.319937134E-1,9.773850836E0
4.421984500E0,3.851490784E-1,9.767488403E0,5.837860107E-1,9.792495883E0
4.431922500E0,3.083587646E-1,9.765991516E0,5.831872559E-1,9.788247177E0
4.441859500E0,2.462379456E-1,9.740993500E0,5.327421570E-1,9.758657781E0
4.451796500E0,2.386038208E-1,9.727371826E0,4.505630493E-1,9.740723869E0
4.461734500E0,2.667453003E-1,9.714049530E0,3.972738647E-1,9.725828389E0
4.471671500E0,3.173400879E-1,9.723030853E0,3.821553040E-1,9.735711396E0
4.481609500E0,3.281176758E-1,9.754914551E0,4.254153442E-1,9.769697913E0
4.491546500E0,2.896476746E-1,9.790690155E0,4.788542175E-1,9.806671752E0
4.501483500E0,2.716850281E-1,9.781110077E0,5.135820007E-1,9.798351574E0
4.511421500E0,2.607577515E-1,9.743089142E0,5.213658142E-1,9.760512432E0
4.521358500E0,2.725831604E-1,9.736802216E0,4.837939453E-1,9.752624034E0
4.531296500E0,2.950364685E-1,9.741292877E0,4.710704041E-1,9.757137939E0
4.541233500E0,2.918930054E-1,9.748328247E0,4.882846069E-1,9.764913056E0
4.551171500E0,2.724334717E-1,9.761051788E0,5.225633240E-1,9.778825310E0
4.561108500E0,2.543211365E-1,9.779463501E0,5.264552307E-1,9.796925064E0
4.571046500E0,2.459385681E-1,9.780960388E0,5.049000549E-1,9.797070785E0
4.580983500E0,2.254312134E-1,9.762548676E0,4.534071350E-1,9.775671532E0
4.590920500E0,2.411485291E-1,9.757010193E0,4.213737488E-1,9.769081654E0
4.600858500E0,2.694396973E-1,9.755513306E0,4.450245667E-1,9.769374825E0
4.610795500E0,2.537223816E-1,9.772128754E0,4.963677979E-1,9.788015959E0
4.620733500E0,2.149530029E-1,9.794731750E0,5.384303284E-1,9.811874544E0
4.630670500E0,1.648072815E-1,9.808802490E0,5.252577209E-1,9.824238566E0
4.640608500E0,1.609153748E-1,9.784253540E0,4.764591980E-1,9.797169207E0
4.650545500E0,1.880090332E-1,9.759255524E0,4.462220764E-1,9.771260406E0
4.660482500E0,2.368075562E-1,9.726324005E0,4.571493530E-1,9.739940554E0
4.670420500E0,2.659968567E-1,9.687404938E0,4.923262024E-1,9.703553671E0
4.680357500E0,2.739303589E-1,9.696985016E0,5.251080322E-1,9.715055053E0
4.690295500E0,2.612068176E-1,9.729168091E0,5.382806396E-1,9.747547732E0
4.700232500E0,2.475851440E-1,9.762249298E0,5.337899780E-1,9.779966334E0
4.710170500E0,2.627037048E-1,9.789492645E0,5.087919617E-1,9.806225000E0
4.720107500E0,2.755769348E-1,9.816286926E0,4.971162415E-1,9.832728829E0
4.730044500E0,2.969824219E-1,9.836195526E0,4.911286926E-1,9.852925879E0
4.739982292E0,2.942880249E-1,9.815987549E0,5.056484985E-1,9.833407212E0
4.749919292E0,2.622546387E-1,9.803862762E0,5.248086548E-1,9.821401462E0
4.759857292E0,2.288740540E-1,9.800419922E0,5.216651917E-1,9.816962287E0
4.769794292E0,2.278262329E-1,9.795031128E0,4.941224670E-1,9.810132344E0
4.779732292E0,2.487826538E-1,9.774972839E0,4.495152283E-1,9.788465189E0
4.789669292E0,2.896476746E-1,9.755513306E0,4.438270569E-1,9.769898571E0
4.799606292E0,3.082090759E-1,9.737550659E0,4.719685364E-1,9.753852571E0
4.809544292E0,3.029699707E-1,9.728569336E0,4.953199768E-1,9.745880874E0
4.819481292E0,2.692900085E-1,9.724827118E0,5.095404053E-1,9.741889499E0
4.829419292E0,2.463876343E-1,9.738149414E0,5.102888489E-1,9.754622268E0
4.839356292E0,2.450404358E-1,9.743687897E0,5.276527405E-1,9.761040726E0
4.849294292E0,2.724334717E-1,9.754315796E0,5.209167480E-1,9.772013656E0
4.859231292E0,3.065625000E-1,9.764344940E0,5.161267090E-1,9.782780763E0
4.869169292E0,3.062631226E-1,9.786199493E0,4.996609497E-1,9.803731876E0
4.879106292E0,2.847079468E-1,9.793833618E0,5.105882263E-1,9.811265764E0
4.889043292E0,2.727328491E-1,9.787846069E0,4.909790039E-1,9.803946872E0
4.898981292E0,2.751278687E-1,9.790241089E0,4.487667847E-1,9.804382059E0
4.908918292E0,2.893482971E-1,9.794432373E0,4.207749939E-1,9.807735699E0
4.918856292E0,3.088078308E-1,9.785301361E0,4.370910645E-1,9.799925184E0
4.928793292E0,3.231779480E-1,9.770482178E0,4.635859680E-1,9.786811428E0
4.938731292E0,2.998265076E-1,9.760303345E0,5.092410278E-1,9.778176913E0
4.948668292E0,2.784210205E-1,9.751771088E0,5.225633240E-1,9.769730295E0
4.958605292E0,2.453398132E-1,9.723479919E0,5.056484985E-1,9.739709122E0
4.968543292E0,2.448907471E-1,9.694739685E0,4.700225830E-1,9.709215739E0
4.978480292E0,2.671943665E-1,9.680219879E0,4.772076416E-1,9.695657630E0
4.988418292E0,2.851570129E-1,9.680219879E0,5.037025452E-1,9.697509355E0
4.998355292E0,2.842588806E-1,9.718839569E0,5.245092773E-1,9.737132826E0
5.008293292E0,2.743794250E-1,9.739945679E0,5.237608337E-1,9.757876373E0
5.018230292E0,2.838098145E-1,9.766590271E0,4.995112610E-1,9.783473056E0
5.028167292E0,3.034190369E-1,9.794432373E0,4.849914551E-1,9.811125590E0
5.038105292E0,3.053649902E-1,9.800270233E0,4.766088867E-1,9.816603305E0
5.048042292E0,2.885998535E-1,9.799821167E0,4.788542175E-1,9.815757034E0
5.057980292E0,2.773731995E-1,9.788594513E0,4.796026611E-1,9.804261173E0
5.067917292E0,2.670446777E-1,9.761800232E0,4.508624268E-1,9.775854620E0
5.077855292E0,2.797682190E-1,9.768985291E0,4.469705200E-1,9.783206351E0
5.087792292E0,2.820135498E-1,9.742340698E0,4.541555786E-1,9.756997039E0
5.097730292E0,2.900967407E-1,9.748028870E0,4.623884583E-1,9.763299957E0
5.107667292E0,2.980302429E-1,9.748777313E0,5.040019226E-1,9.766345226E0
5.117604292E0,2.909948730E-1,9.746082916E0,5.275030518E-1,9.764684823E0
5.127542292E0,2.770738220E-1,9.770631866E0,5.626799011E-1,9.790741833E0
5.137479292E0,2.929408264E-1,9.807604980E0,5.704637146E-1,9.828548145E0
5.147417292E0,2.923420715E-1,9.812245331E0,5.622308350E-1,9.832686603E0
5.157354292E0,2.790197754E-1,9.817484436E0,5.396278381E-1,9.836262039E0
5.167292292E0,2.742297363E-1,9.801916809E0,4.974156189E-1,9.818360218E0
5.177229292E0,2.794688416E-1,9.772877197E0,4.848417664E-1,9.788886713E0
5.187167292E0,2.761756897E-1,9.750124512E0,4.935237122E-1,9.766512513E0
5.197104292E0,2.871029663E-1,9.718989258E0,5.029541016E-1,9.736228383E0
5.207041292E0,2.642005920E-1,9.709259491E0,5.474116516E-1,9.728267129E0
5.216979292E0,2.324665833E-1,9.744136963E0,5.873785400E-1,9.764592127E0
5.226916292E0,2.065704346E-1,9.775272217E0,5.906716919E-1,9.795280052E0
5.236854292E0,2.332150269E-1,9.790091400E0,5.680686951E-1,9.809331318E0
5.246791292E0,3.031196594E-1,9.780211945E0,5.664221191E-1,9.801288753E0
5.256729292E0,3.592529297E-1,9.753417664E0,5.586383057E-1,9.776006114E0
5.266666292E0,3.564088440E-1,9.731712799E0,5.728587341E-1,9.755071932E0
5.276603292E0,3.086581421E-1,9.713600464E0,5.496569824E-1,9.734034447E0
5.286541292E0,2.592608643E-1,9.686955872E0,5.224136353E-1,9.704496188E0
5.296478292E0,2.374063110E-1,9.682614899E0,4.897814941E-1,9.697900749E0
5.306416292E0,2.312690735E-1,9.706565094E0,4.957690430E-1,9.721968846E0
5.316353292E0,2.553689575E-1,9.723629608E0,5.333409119E-1,9.741593226E0
5.326291292E0,2.619552612E-1,9.733359375E0,5.658233643E-1,9.753310277E0
5.336228292E0,2.565664673E-1,9.757159882E0,5.878276062E-1,9.778217455E0
5.346166292E0,2.573149109E-1,9.767638092E0,5.795947266E-1,9.788201822E0
5.356103292E0,2.597099304E-1,9.795330505E0,5.267546082E-1,9.812921042E0
5.366040292E0,2.972817993E-1,9.798174591E0,4.855902100E-1,9.814703237E0
5.375978292E0,3.507206726E-1,9.797126770E0,4.848417664E-1,9.815384326E0
5.385915292E0,3.760180664E-1,9.776020660E0,4.733157349E-1,9.794692304E0
5.395853292E0,3.799099731E-1,9.756411438E0,4.733157349E-1,9.775271020E0
5.405790292E0,3.689826965E-1,9.754315796E0,4.953199768E-1,9.773851173E0
5.415728292E0,3.480262756E-1,9.751471710E0,5.125341797E-1,9.771131669E0
5.425665292E0,3.279679871E-1,9.725874939E0,5.225633240E-1,9.745423478E0
5.435603292E0,3.179388428E-1,9.712253265E0,5.156776428E-1,9.731129021E0
5.445540292E0,3.161425781E-1,9.688752136E0,5.008584595E-1,9.706838995E0
5.455477292E0,3.273692322E-1,9.686806183E0,4.825964355E-1,9.704343561E0
5.465415292E0,3.426374817E-1,9.713899841E0,4.812492371E-1,9.731847276E0
5.475352292E0,3.571572876E-1,9.746831360E0,5.077441406E-1,9.766580108E0
5.485290292E0,3.519181824E-1,9.762548676E0,5.191204834E-1,9.782672903E0
5.495227292E0,3.272195435E-1,9.754914551E0,5.122348022E-1,9.773833179E0
5.505165292E0,3.240760803E-1,9.743388519E0,4.710704041E-1,9.760151252E0
5.515102292E0,3.487747192E-1,9.758207703E0,4.276606750E-1,9.773799416E0
5.525040292E0,3.806584167E-1,9.771679688E0,4.141886902E-1,9.787858653E0
5.534977292E0,3.716770935E-1,9.762249298E0,4.484674072E-1,9.779610331E0
5.544914292E0,3.638932800E-1,9.759854279E0,5.049000549E-1,9.779677803E0
5.554852292E0,3.071612549E-1,9.761800232E0,5.252577209E-1,9.780745753E0
5.564789292E0,2.697390747E-1,9.779912567E0,4.945715332E-1,9.796124233E0
5.574727292E0,2.499801636E-1,9.795480194E0,4.601431274E-1,9.809467570E0
5.584664292E0,2.586621094E-1,9.808503113E0,4.177812195E-1,9.820803457E0
5.594602292E0,2.905458069E-1,9.824519806E0,3.763174438E-1,9.836016526E0
5.604539292E0,3.195854187E-1,9.853409729E0,3.709286499E-1,9.865566694E0
5.614477292E0,3.586541748E-1,9.850266266E0,3.655398560E-1,9.863569218E0
5.624414292E0,4.013154602E-1,9.842781830E0,3.484753418E-1,9.857121452E0
5.634352292E0,4.495152283E-1,9.801318054E0,3.598516846E-1,9.818217393E0
5.644289292E0,4.435276794E-1,9.761800232E0,3.969744873E-1,9.779930946E0
5.654226292E0,3.902384949E-1,9.746981049E0,4.676275635E-1,9.765992074E0
5.664164292E0,3.399430847E-1,9.743238831E0,5.093907166E-1,9.762466036E0
5.674101292E0,2.933898926E-1,9.717791748E0,4.996609497E-1,9.735050855E0
5.684039292E0,3.100053406E-1,9.709409180E0,4.628375244E-1,9.725376522E0
5.693976292E0,3.266207886E-1,9.725874939E0,4.233197021E-1,9.740560766E0
5.703914292E0,3.335064697E-1,9.724827118E0,4.165837097E-1,9.739457430E0
5.713851292E0,3.124003601E-1,9.721833344E0,4.278103638E-1,9.736254888E0
5.723789292E0,2.698887634E-1,9.736053772E0,4.668791199E-1,9.750977341E0
5.733727417E0,2.365081787E-1,9.754016418E0,5.066963196E-1,9.770031401E0
5.743664417E0,1.992356873E-1,9.769883423E0,5.105882263E-1,9.785244876E0
5.753602417E0,2.041754150E-1,9.772428131E0,4.873864746E-1,9.786704489E0
5.763539417E0,2.564167786E-1,9.795180817E0,4.586462402E-1,9.809264660E0
5.773477417E0,3.089575195E-1,9.765392761E0,4.454736328E-1,9.780429300E0
5.783414417E0,3.149450684E-1,9.730365601E0,4.586462402E-1,9.746258846E0
5.793352417E0,2.703378296E-1,9.725425873E0,5.043013000E-1,9.742243620E0
5.803289417E0,2.074685669E-1,9.725575562E0,5.294490051E-1,9.742185559E0
5.813227417E0,1.683998108E-1,9.723330231E0,5.369334412E-1,9.739599930E0
5.823164417E0,1.820214844E-1,9.741592255E0,5.231620789E-1,9.757328017E0
5.833101417E0,2.323168945E-1,9.754166107E0,4.930746460E-1,9.769383307E0
5.843039417E0,2.866539001E-1,9.748178558E0,4.927752686E-1,9.764834004E0
5.852976417E0,2.947370911E-1,9.734407196E0,4.849914551E-1,9.750936884E0
5.862914417E0,2.653981018E-1,9.733658752E0,4.920268250E-1,9.749699444E0
5.872851417E0,2.151026917E-1,9.738598480E0,5.129832458E-1,9.754471864E0
5.882789417E0,1.892065430E-1,9.758656769E0,5.321434021E-1,9.774986325E0
5.892726417E0,2.011816406E-1,9.788145447E0,5.270539856E-1,9.804389387E0
5.902664417E0,2.324665833E-1,9.837243347E0,5.240602112E-1,9.853935076E0
5.912601417E0,2.547702026E-1,9.857750702E0,5.203179932E-1,9.874760127E0
5.922539417E0,2.752775574E-1,9.827812958E0,5.008584595E-1,9.844416918E0
5.932476417E0,2.847079468E-1,9.792636108E0,4.812492371E-1,9.808587125E0
5.942413417E0,2.664459229E-1,9.752519531E0,4.718188477E-1,9.767560784E0
5.952351417E0,2.556683350E-1,9.723928986E0,4.799020386E-1,9.739120452E0
5.962288417E0,2.311193848E-1,9.736951904E0,4.730163574E-1,9.751173931E0
5.972226417E0,2.540217590E-1,9.768536224E0,4.707710266E-1,9.783171898E0
5.982163417E0,3.153941345E-1,9.787097626E0,4.873864746E-1,9.804300025E0
5.992101417E0,3.529660034E-1,9.783355408E0,5.224136353E-1,9.803649527E0
6.002038417E0,3.318598938E-1,9.768536224E0,5.408253479E-1,9.789122689E0
6.011976417E0,2.823129272E-1,9.742191010E0,5.242098999E-1,9.760367937E0
6.021913417E0,2.510279846E-1,9.718689880E0,4.770579529E-1,9.733628939E0
6.031850417E0,2.404000854E-1,9.711055756E0,4.361929321E-1,9.723819227E0
6.041788417E0,2.659968567E-1,9.718689880E0,4.034111023E-1,9.730695136E0
6.051725417E0,3.189866638E-1,9.762099609E0,3.796105957E-1,9.774683907E0
6.061663417E0,3.616479492E-1,9.789642334E0,3.942800903E-1,9.804251275E0
6.071600417E0,3.704795837E-1,9.794282684E0,4.348457336E-1,9.810928561E0
6.081538417E0,3.338058472E-1,9.795480194E0,5.013075256E-1,9.813978185E0
6.091475417E0,2.736309814E-1,9.776769104E0,5.300477600E-1,9.794949650E0
6.101413417E0,2.240840149E-1,9.742939453E0,4.945715332E-1,9.758057380E0
6.111350417E0,2.164498901E-1,9.707463226E0,4.159849548E-1,9.718782657E0
6.121288417E0,2.486329651E-1,9.683962097E0,3.670367432E-1,9.694104199E0
6.131225417E0,3.074606323E-1,9.726024628E0,3.243754578E-1,9.736288129E0
6.141162417E0,3.535647583E-1,9.793384552E0,3.230282593E-1,9.805087265E0
6.151100417E0,3.764671326E-1,9.827513580E0,3.430865479E-1,9.840704195E0
6.161037417E0,3.472778320E-1,9.836943970E0,3.972738647E-1,9.851085985E0
6.170975417E0,2.888992310E-1,9.822573853E0,4.572990417E-1,9.837456087E0
6.180912417E0,2.411485291E-1,9.785900116E0,4.598437500E-1,9.799665809E0
6.190850417E0,2.245330811E-1,9.761051788E0,4.278103638E-1,9.773002038E0
